comment,upcount,usr_name,headurl,timepoint
王一博帅炸了,537,、苏辞」°,http://thirdqq.qlogo.cn/g?b=oidb&k=jFcakWAlOdTExEDdWd6Y9g&s=40,7070
超级帅！！！,208,饼,http://thirdqq.qlogo.cn/g?b=oidb&k=kyrlibYicbLIH8icQ27cAxBkg&s=40,7067
终于不闹腾了，还是要快进到这里,198,。,http://thirdqq.qlogo.cn/g?b=oidb&k=hibwiaLAz4iaIVicnxOcibws4Qw&s=40,7069
大卷呢,180,桥若不复 流逆光阴,,7075
太运动休闲了韬韬,339,简隋英同妻,http://thirdqq.qlogo.cn/g?b=oidb&k=Ak714SECTuD1ry0mhv1tOQ&s=40,7076
我去支持高姸希，杨我扶不起了，我要客观点赞,513,.,http://thirdqq.qlogo.cn/g?b=oidb&k=BEtaRm5bJeUPIVT6vXG4mA&s=40,7068
王一博啊啊啊啊啊王一博啊啊啊啊啊,823,嗨呀你好萌啊 💓,http://thirdqq.qlogo.cn/g?b=oidb&k=bDQZUBWbhQTjgV3AyFkwjw&s=40,7052
高颖浠太美了好么！,719,近我者甜♡,http://thirdqq.qlogo.cn/g?b=oidb&k=RzJZB9EsW38K8oqCXHD1LA&s=40,7055
对呀怎么没有村花的表演看看演啥,233,✎ ζั͡ ♂凌云,,7073
豆子上去battele啊,257,维华（Vito）,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTJTA5BZT4zapEe11pq2TSV1JxEfibNvjWppGR6OI0oXGKSdD7s2Zpgy4JHxsJCk7DJG29JRUjgootg/132,7073
王一博,203,Bing💍,,7070
酷,49,一人一世,http://thirdqq.qlogo.cn/g?b=oidb&k=OAciaNSiaVuYZ2taU9dh3Z2Q&s=40,7060
没有我娟的表演？就溜粉吗？,142,  ＪN╮  我☆和★我,http://thirdqq.qlogo.cn/g?b=oidb&k=0GVDE8iaTaiaiaqLUtwuaYDNw&s=40,7073
糟糕，王一博，是心动的感觉,408,plasmastar,http://thirdqq.qlogo.cn/g?b=oidb&k=dtRDMC6GlqLDclVlib3zFOw&s=40,7075
好看的皮囊千篇一律有趣的灵魂万里挑一说的就是村花,234,守☞☜忘,,7079
详细估计要看优享版的了,254,总有刁民想害朕,http://thirdqq.qlogo.cn/g?b=oidb&k=6q826vzJpDlcgFsQTMaWkQ&s=40,7062
王一博啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,337,Ting,,7071
这个星期没看头 还是公演给力,203,丹,,7071
老公,152,百炼成仙法力无边,,7058
不好意思，村花只要站在那里就可以了我们就支持,239,花开花落花依旧,,7069
不让让小妹妹  放大招了  好帅啊,389,baka-_,http://thirdqq.qlogo.cn/g?b=oidb&k=m1SkHRiaibhq6Fa1Nsibeg1kg&s=40,7051
说高颖浠秒杀孟美岐吴宣仪的  你真有眼光,365,拉钩为什么要上吊♡,http://thirdqq.qlogo.cn/g?b=oidb&k=H4bVD9Sd3vOOXYib9A3sWyg&s=40,7062
看来大娟的在优享版了,386,小双鱼,http://thirdqq.qlogo.cn/g?b=oidb&k=qejRHGMe5JNYhwLwiauon4g&s=40,7066
豆子都不知道表现自己！,286,小蜗牛,,7060
有些东西还是需要天赋的,137,086RT68PH,,7056
sunnee呢,320,怡怡,,7069
哈哈，这种时候，杨超越就上不了台面了吧,125,雨中散步,http://thirdqq.qlogo.cn/g?b=oidb&k=bdb1vlN2xbicQcUhCCWicG8Q&s=40,7055
王一博跳舞太师了,981,仰望sung空,http://thirdqq.qlogo.cn/g?b=oidb&k=jSphwksM1qHE4p776CiazZg&s=40,7051
哇 高颖希笑起来太甜了,400,莫颜曦，,,7067
大娟的为什么剪了？整集最期待就是那段表演,122,angelawang,,7069
看，段奥娟衣服都换了，被剪了,296,子不语,,7053
我想看大娟那段 太过分了真的,201,-,http://thirdqq.qlogo.cn/g?b=oidb&k=y4hnxB58HNZ4LyEKQk3gEQ&s=40,7067
完了这段看完只记得一博跳舞了,61,欣子,,7067
段奥娟被剪那段能不能单独放出来，等一集没看到,120,末法,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTIibashTHtGDWO8ZcJl62KP2nr19aobCgO2EEOwsKIqo5VInz2LCppeiaJqibcsWUuniapRTVu7vEUC2A/132,7070
王一博跳舞是真厉害,385,惊鸿一瞥,,7051
作为男生我都觉得王一博是真的帅,336,    夢のしずく,,7063
厉害，高颖溪跳这样的舞蹈回去都不喘的，已经很了不...,53,娘口三三,,7067
段奥娟呢？？,198,后知后觉,,7079
高颖浠，，朵儿加油，希望大家多多为她点赞,187,颜柒,,7077
白等了 段的镜头太少了,199,勿念、,http://thirdwx.qlogo.cn/mmopen/vi_32/DYAIOgq83eqa5ZwZriagDGJib7WFu6QTQvxXDVEUgOxW3UOA6WTL4tCglESSn0xd9tCuIe6DA1HzEGBwp9ibZmbEw/132,7065
太帅了,19,　l,,7055
星星眼了，给王一博打call,153,一只皮卡乒,,7053
高颖溪舞蹈确实比吴宣仪强啊,25,小太阳,http://thirdqq.qlogo.cn/g?b=oidb&k=meQIszLak6T7SvmytMaAiaQ&s=40,7073
第二季街舞 一搏上,285,Qwy,http://thirdwx.qlogo.cn/mmopen/vi_32/Gw2maky1icR81g8rmia68v6FibRkVBpQict6X4NTNdq4GLP01nzAp1Ck9aEShsAqS3jTZO3WrlLOubfO1jTZgd7ZLQ/132,7052
专业就是专业男女舞蹈都可以跳,39,醒来的@温柔,,7071
杨超越你羡慕吗……只可惜你羡慕不来的,94,杨国峰,,7062
我的妈呀王一博太帅了吧 心空,222,捞眼子,,7060
段奥娟唱歌的部分剪掉了吗？难得看到她这一面,86,Jessie,http://thirdqq.qlogo.cn/g?b=oidb&k=RI1OF2Oq26OL69LWYFG0nw&s=40,7079
鞋带散了我要帮你系!!,94,xwddsshab.,,7052
高颖浠这么有实力，可比要超越强多了,77,Ja of love／,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTJJUH0hFLqxCRqJy7DRetDMIalzJacIyPuO1IX9t6KlwsIpv56pLUzEoV5WfZ4jibLJk7YKicdUa00Q/132,7077
ok，王一博就像当初的王嘉尔一样成功让我开始路转粉,219,✈,,7074
原来王一博跳舞这么帅啊，朵儿也超棒的，哈哈,255,彼岸花开,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTLv18Aj1Gna8S25VnDoxkxTuOTaKrCYWATVaH2ScGybM8kdAU6rSymPHh9OLtnvmJW0peWR6TwNEw/132,7056
孟美岐你咋这么低调，不表演表演,63,七秒鱼,,7076
每次看到王一博都会想到金贤重,185,　⃢👁━👁⃢　 ,,7057
王一博跳的都是国外的一些舞步,442,云深不知处,,7058
突然结束？？,74,蚊,,7077
罗志祥在这里cue什么王一博·····,322,柠栀,http://thirdqq.qlogo.cn/g?b=oidb&k=0LC4FoWRfzNGGv9hQ3iaaUg&s=40,7061
有点配是怎么回事😂,89,ʜʏᴜɴ,,7053
段奥娟的表演被剪了？,272,风笛手,,7072
这一季我就看了陈芳语四五面，福气了,22,秋秋秋秋秋,,7076
迪迪每次freestyle风格都不太一样,32,半黎,http://thirdqq.qlogo.cn/g?b=oidb&k=VMJdI4WoFxQgxVYiaFFpM2Q&s=40,7056
哇哇哇，好帅,71,七月茶花为谁挽纱,http://thirdqq.qlogo.cn/g?b=oidb&k=cIZnACibbiaau8qlVAWhf5UQ&s=40,7064
一博你鞋带开了😂😂,78,澈澈今天惹丁丁生气了吗,,7056
pick王一博,36,日渐肥胖,http://thirdqq.qlogo.cn/g?b=oidb&k=QYjGmlcicojU1WWvKABhs5A&s=40,7075
每次都好像要勾引那个王一博的样子,16,球球,,7062
亚洲舞王啊！,119,脂肪肝儿成精啦啦啦啦！,,7066
 动不动谁谁就秒杀五选一的查一下卡点是什么，笑死我,80,谭一一,http://thirdqq.qlogo.cn/g?b=oidb&k=Gp5IkzM6Vc8VRsu2TMxib2g&s=40,7057
王一博跳舞是真的厉害66666,359,原来,,7059
论跳舞这一块，朵儿在这里面准前三,212,懐かしい！,,7064
论跳舞，我只服孟美岐高颖浠李子璇,71,懐かしい！,,7075
原谅我欣赏不了王一博这个舞。。,23,　　笑忘初　　,,7062
王一博的蓝忘机真的没有代入感,21,*了*媣*,,7070
我都没看到sunne美岐。吴宣仪的,9,欲～味,,7076
卡点牛掰,10,封楠嘉,,7052
朵儿加油高颖浠加油啊,22,mahui,http://thirdwx.qlogo.cn/mmopen/vi_32/DYAIOgq83ep67Qd1IcI0XVDhYIReYp0GYy9US5IibcWZjcWbVgTYY40Lhm76NC9771RLcU6HEicWv8xARy6L0kzQ/132,7052
喜欢朵儿，圈粉了，我要买会员卡点赞,36,Alice,,7064
王一博！你有这个实力做导师！太好了,92,魂魄挡在天花板,,7063
纯实力选手,52,Ｍｒ　|（Ｍu,http://thirdqq.qlogo.cn/g?b=oidb&k=DKiansibeDYKGpnkh4h68I6w&s=40,7061
一搏不只是小鲜肉那么简单,151,Ｍｒ　|（Ｍu,http://thirdqq.qlogo.cn/g?b=oidb&k=DKiansibeDYKGpnkh4h68I6w&s=40,7061
为什么只有我在担心会扭到jio,108,绔∮,,7058
我被王一博迷晕过去了要,99,山,http://thirdwx.qlogo.cn/mmopen/vi_32/ZKLYVhkZMHl7LYibSlHn6SJnXFswg8VZia1swU0c61etOe4xlXGJx42qNCdOefAxarsl9XhbRQ9vk2ASOQeyXVaQ/132,7061
怎么办，我最喜欢的两个人啊啊啊,61,"积分是过去,求导是将来",,7050
高颖浠把杨超越拉下来吧,100,高桥みなみ,http://thirdqq.qlogo.cn/g?b=oidb&k=umXbI4dyleZzCVibsdYuzKA&s=40,7069
真的是关键时刻TAO就出来了😂😂😂😂😂,65,丞蒙遇见√,http://thirdqq.qlogo.cn/g?b=oidb&k=ON187MrZtw9jhTbs9cXhfg&s=40,7072
我觉得有些话不要讲，小心说的话成为别人的遗言,4,宣。,,7070
答应我，关了声音看，更精彩,7,“Amy”,http://thirdqq.qlogo.cn/g?b=oidb&k=flNW4KBhw1hQkwAsBX4KVw&s=40,7077
什么都不会的杨超越。进前三。搞笑,8,一路向北,,7077
都不知道高影稀跳的什么,103,虫虫,http://thirdqq.qlogo.cn/g?b=oidb&k=QdjkAv4Nh9FXMVnUIkyG8Q&s=40,7074
这就是街舞！去啊！一搏老师！,10,/bp荆门电台抗麻袋希女王,http://thirdqq.qlogo.cn/g?b=oidb&k=8gt3aZ4GA1S1BRo6KkibiaBw&s=40,7071
实力女团吴宣仪出道12年，被淘汰，职业参加选秀哈哈...,1,【夜】vane ,,7071
杨超越唱歌行？跳舞行？哪次公演出色了？还能前2？,8,①辈子ヴ守護,http://thirdqq.qlogo.cn/g?b=oidb&k=mYXFiaFPDzrliatGhAncnK8Q&s=40,7053
杨超越不止会傻笑还会做粗活,73,已哑,,7078
天 原来王一博跳舞这么好 帅死我了,80,等,,7057
豆子，小雨，为什么没有你们？,15,十二幕,,7068
王一博像面条一样,65,朢の桖腥瑪麗,,7065
我罗老师老了不能随意展示！,36,耀曦,,7065
等了一晚上没有人语镜头？,28,Janet🍉,http://thirdwx.qlogo.cn/mmopen/vi_32/DYAIOgq83ep2DZq9y4I1H0PdEbqvBDZkBbAOkCmfEDiabBxRn5jDOWLTWN6apjCdJE2lzO0SohWmBtqSicWgGf6g/132,7074
村花躺着也会得到我们的投票,23,裸身,,7079
这个时候小猪该出来啊~~~~~~~~~~~~~~~~,10,简单ベ,http://thirdwx.qlogo.cn/mmopen/vi_32/BT0cJXL2cSEpVebSCsaoSnn6SlialgF3liaFHXoWWpfzibtTIr615kjBUbptmFEI7yPhsAleKGVdK1I9gWUl6f25g/132,7050
王一博的hiphopy呀,31,李秋良&,,7063
都好厉害，为什么pick样超越,4,🐳 鲸鱼的小思宇啊,,7058
娟的剪了吗？预告不是有她唱歌的片段的吗？,8,陌離别,,7075
。其实小猪是没展现跳舞能力，不然你亚洲舞王白叫的？,14,嗒焉自丧,http://thirdqq.qlogo.cn/g?b=oidb&k=kOnr9mVyaOmcuYqkEdsG8A&s=40,7059
一博太帅了。去街舞第二季吧 还想看你跳舞,10,🐷我是神经病,,7078
不是这个节目我都不知道王一博是谁,7,💓💓💓1343,,7064
王一博太牛了吧,13,Daruka,,7065
男生里面王一博真是没得挑啊,3,🧐,http://thirdqq.qlogo.cn/g?b=oidb&k=ZibOS0CkEJZceBNibcBAqupQ&s=40,7058
王一博我一男的都觉得他很帅,15,🧐,http://thirdqq.qlogo.cn/g?b=oidb&k=ZibOS0CkEJZceBNibcBAqupQ&s=40,7061
想看ycy有没有你们粉丝想看的不一样的一面,13,人生如梦,,7059
希望朵儿主动一些 镜头多一些 不争不抢的性格急死人,5,hey！,,7059
前面的挑什么事，朵儿很厉害，宣仪也很好另一种风格的,2,Nero,,7072
高颖浠，对于男人有说，有独特的魅力,8,布罗利,,7065
"叫前面名次的上来跳,这就是它吗中国人选出来的排名",7,清易,,7060
罗志祥不是亚洲舞王吗,10,♪,http://thirdqq.qlogo.cn/g?b=oidb&k=LE9oOibrWvSmT1hLKA4DeicA&s=40,7068
朵儿不错。瞧豆子的小腿，也在跃跃欲试啦,0,左手右手,,7050
王一博腿各种扭动  最后起来那一下怎么起来的啊😂,0,戆濅张张张,http://thirdwx.qlogo.cn/mmopen/vi_32/H7mqgAib5r9xyVBQZgcG4aHlbNicnBkJicX3P4LiaJgYCY2jR96Ce6aib0yX48ZrulByib5GbXgPdiaZic2WupvqiaG57zA/132,7056
说杨超越好看的是在逗我吗,3,鈦,http://thirdqq.qlogo.cn/g?b=oidb&k=wFZUHGptu3zzQYIHK9b2Ug&s=40,7050
王一博跟罗志祥中间差了一万个鹿晗的程度,5,大白菜,http://thirdqq.qlogo.cn/g?b=oidb&k=ry1nl5kiakg3vNcnwPeDcicw&s=40,7059
关掉音乐看王一博跳舞可傻,10,逗比那里逃🍃🍃,,7078
我想看娟妹 性感出场,0,灵魂吉他手,http://thirdqq.qlogo.cn/g?b=oidb&k=o13S4VdAT0BJcxp18DpKrQ&s=40,7068
叫杨超越给我们表演一个啊，估计只能表演哭吧,1,のBaby 💋,http://thirdqq.qlogo.cn/g?b=oidb&k=JiaCMFFaPibtMeSibMsBO5GNg&s=40,7057
因为这个节目pick王一博啦,18,杉～,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTI0cDWs0g2RvUmECQPwh9ficjJMjs2ibyISOTGBeMHIxZ1Wf8k8gXphicSuDiaibyB0UtEZWavoQaAslkQ/132,7072
连流星花园那种尬演都可以播出 为什么要减掉段奥娟的...,0,迷糊姑姑,http://thirdqq.qlogo.cn/g?b=oidb&k=f6tgYtten1iaYSHlLBibrmIQ&s=40,7060
罗志祥上的话，直接秒杀,0,履念旧人,,7050
为勇敢的朵儿，点赞，希望大家喜欢,2,布罗利,,7063
搞笑你说朵儿跳的一般？,0,山支大哥,,7051
亚洲舞王在这，不上去拜脱一下,2,阿啦婷🍒,http://thirdwx.qlogo.cn/mmopen/vi_32/GhlTicZz0xTlWV0nuc3DumjxeJ6CcSdb7xpD4aBaibsY5KBib3rUXNFic2hGBqbaicxkVk9mneYibU3wFsiatibTvz02qA/132,7064
颖浠一直都想跳酷酷的舞但是没有机会 她够佛了别尬黑,0,Soleil,http://thirdqq.qlogo.cn/g?b=oidb&k=fL5D6FXPrQeiclnZ5sCGQgg&s=40,7057
不好意思我不是针对谁，我是说在座的各位都比ycy好,0,｜ O.I.A ｜,http://thirdwx.qlogo.cn/mmopen/vi_32/hf2jYCic6XFCoGyyibCIibybEdcFTrKuDlB21GQfM3bQINHiax3jZJzKnGRXSOFsUxyhtyBtJAE8b9kfGUwztXQicIw/132,7072
这时候都不说多给杨超越镜头啊  让他表演啊,4,余温ㄨ8°,http://thirdqq.qlogo.cn/g?b=oidb&k=wl3N6DCXiaictLf6gV1cxHHg&s=40,7074
朱碧石老师 来一个嘛,0,张少白（Dennis Teo）,http://thirdwx.qlogo.cn/mmopen/vi_32/EwmZ8EEMC0vLtpdhoibx7Jr4y01WALsOTXibOPxqqaWN4VgrmTnrBXlHUtUARgACOWJvHcbKdgYWYvibriclBDlnYQ/132,7051
大腿被我拍红了。。。啊啊啊王一博爱你,0,肆無忌憚,,7078
王一博跳舞也太牛逼了,13,    喵星人 。 ,http://thirdqq.qlogo.cn/g?b=oidb&k=deZ7Rz8oH89jib3WrXM7NvQ&s=40,7066
一博老师 鞋带注意鞋带！,0,想妹儿,,7054
黑子们放心吧，村民肯定送杨超越第一名,0,大当家,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTKNURMuwWX011caYuTgibY66u8mMPmGhdH3V55mu7yjZQmLfEC5VBY32QMYNqejbgBCAMA81dgticjw/132,7063
王一博才20岁，我的天,0,﹎,,7053
节目本来就看人气，说超越没能力的有本事你人气这么高,1,😳😳✨M i n,http://thirdwx.qlogo.cn/mmopen/vi_32/zIh6tvpNVjNYf0YyMBVVJKDjdP5jy40Ke2Q6BQ53csmNes8Btv71VFJD786cs70ZpOBwr2vAibsedBhg1p4mqSQ/132,7066
不知道为什么好喜欢王一博，也许因为他有种特殊的魅...,3,终遇你，很不易,http://thirdqq.qlogo.cn/g?b=oidb&k=EuEib5FlNPEhpT3csiczKV1A&s=40,7078
为什么没有孟美岐跟吴宣仪的表演,0,似水年华,http://thirdqq.qlogo.cn/g?b=oidb&k=Yzsy5EvzH3pahne1u5tqNw&s=40,7054
山支大哥的表演也没有，段奥娟的没有就不要不平衡了吧,3,l😄,,7079
村花哭我也喜欢看,0,漂.淼,http://thirdqq.qlogo.cn/g?b=oidb&k=V6dtveLSOEcv4Vuic2ZaFSg&s=40,7054
我觉得吴宣仪有实力（摊手）,2,galaxy_Wens`,http://thirdqq.qlogo.cn/g?b=oidb&k=Uh2dglRAVicaJg3fswTuRibg&s=40,7074
不懂跳舞的我觉得他们跳的都很奇怪,0,时柒,,7054
总觉得王一博很尬，也不知道为啥,0,在书店,http://thirdwx.qlogo.cn/mmopen/vi_32/8X1PyrfqjzXiauTAlPus2H4OTpVkWKaVYVT7VSiaP1nfDtCqpPAvXn3mI7Pb62Uej9OoesRXCTpNO8z1pGsPY3CQ/132,7066
第一个看完的。。。,138,米团子℡,http://thirdqq.qlogo.cn/g?b=oidb&k=eHcvPic0tMKAtg7e7WlMSNw&s=40,7085
不公平段总的呢,183,Tom.,http://thirdqq.qlogo.cn/g?b=oidb&k=nXtMnxAMDgVVt7pibE1BnxA&s=40,7101
第二个看完的。,86,八月倩,http://thirdqq.qlogo.cn/g?b=oidb&k=maf8F9BcE77Zdq5hNicnvYg&s=40,7103
苏芮琪把你的胖下巴快安回去,153,华晨宇不剪头发不改名睡懒觉我是猪,http://thirdwx.qlogo.cn/mmopen/vi_32/BBCU3TZNmx7Ajic3CZpvE3nwuhdQk6DicUz8kJGAXjCGGotiaWRicEC4P2ibnKAoxD7wJaGR9BEohFQuezstQUkq3AQ/132,7099
腿好长啊韬,154,简隋英同妻,http://thirdqq.qlogo.cn/g?b=oidb&k=Ak714SECTuD1ry0mhv1tOQ&s=40,7104
等了好久，黄子韬终于出来了,217,❀ ,http://thirdqq.qlogo.cn/g?b=oidb&k=19cgfFM9cEALoBWxPPhsAA&s=40,7108
求你们了胖虎换朵儿 鬼王换小七,147,花栗喵,http://thirdqq.qlogo.cn/g?b=oidb&k=WjqRfvBRrqtP5WIzxmvtwg&s=40,7090
黄子韬这身也好帅啊,203,你应该很孤独吧一个人住在我心里,http://thirdwx.qlogo.cn/mmopen/vi_32/Pibk2jG7Rftm9F54MTqwPqGqfgP9PFz9ew3FcDYbwktj6cZX1Jg0Z7oia6VERn5exNSicSvZHQG81SkJ5F4JkmibWQ/132,7097
赵尧珂阿，不要佛,110,Tears°,http://thirdqq.qlogo.cn/g?b=oidb&k=oPOAoaYIO1pUIMXsibIhiclQ&s=40,7092
黄子韬黄子韬黄子韬黄子韬,85,你TO哥,http://thirdqq.qlogo.cn/g?b=oidb&k=Z4tWQWTXy7CazDIt6FOwqw&s=40,7090
宣仪加油，我们支持,221,小迷糊,http://thirdqq.qlogo.cn/g?b=oidb&k=cibXT8qRb0AZPujiarymG2QQ&s=40,7097
韬韬韬韬韬韬,139,娟子,http://thirdqq.qlogo.cn/g?b=oidb&k=4PDDXwdnXf9khiauhzH7pAQ&s=40,7081
杨超越来一个啊第二呢得可厉害了吧,111,芋头你个棒棒冰,http://thirdqq.qlogo.cn/g?b=oidb&k=07bWtQhNcDzclBLR3wdU0g&s=40,7085
李子璇还没表演呢,197,XIAO鹿晗,http://thirdqq.qlogo.cn/g?b=oidb&k=v0FIqZibs5xXiarYpJ6Dw4vg&s=40,7103
豆子2016kpop中国区冠军不上去露两手可惜了,234,Morain_,http://thirdqq.qlogo.cn/g?b=oidb&k=u3Qu2GtbpUnXOJQDrrpDLQ&s=40,7106
杨超越能表演？别开玩笑了,341,铁甲今何在,http://thirdqq.qlogo.cn/g?b=oidb&k=dzQe2louYeB4VaFdt1QEsQ&s=40,7095
还是韬韬念旁白最好看,148,Aurora,http://thirdqq.qlogo.cn/g?b=oidb&k=GnC4P3PV0A9iaD13IwIfrnQ&s=40,7102
你们想让杨超越表演什么？？哭吗？？,311,CAPTAIN AMERICAN(¬_¬),,7084
小草实在是太美了。。,130,执酒高歌,,7095
了不起,52,🌊,http://thirdqq.qlogo.cn/g?b=oidb&k=XRTiaIeorDjkfkyqXohjEWA&s=40,7108
奥娟的表演去哪了？,195,Jimmy,,7093
美宣傅大三角同框了 🔒,188,Glory,,7089
段奥娟呢！！！！,79,浅塘🐙,,7086
朵儿好棒,126,郭小汕,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTLzOUu4bpxb8hV6SfhkDNbrL935PnoctaF8ItnqpBCFMkcC9KxDxG35w1WnPIkjTh88WBb2mH8KJg/132,7082
稀稀666,133,腾讯✅已认证,http://thirdqq.qlogo.cn/g?b=oidb&k=gFMp8I64Ia1OxUwkwPhUdQ&s=40,7083
段奥娟的呢，剪到哪里去了?,231,来一颗脐橙。,http://thirdqq.qlogo.cn/g?b=oidb&k=icEXM5yicqriatQkrtcFSpmGw&s=40,7084
罗奕佳一个镜头都没,114,张雨薇SiSi💕,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTIPJSpvX4hEtKwWj9NfA4xrGFsyQcVRyBzuDUkGgYbSuqBCjrhLAZyMTzExYBF62ZFYkt7ROWCqeQ/132,7100
大娟的呢  被剪掉了？,147,请叫我女神、经,,7106
大娟又被减没了啊，这样咋能有粉丝，都不让展示,105,二着二着ヽ就疯了,,7107
高颖浠那么强那么有范，就是能甜美能爆发，长得还那...,104,蜗牛行,http://thirdqq.qlogo.cn/g?b=oidb&k=yjPpFz2FesibEWn8BB7UQJg&s=40,7109
朵儿加油！,91,?　 梦在深巷。,,7098
高颖浠好厉害！！！,176,*『树』*,,7081
王一博跳舞太酷了,28,昀昀,,7093
今天都公演了听说,51,The Promise,http://thirdqq.qlogo.cn/g?b=oidb&k=8nWM26tbCwwia9eQEXXO1mw&s=40,7100
超越也有实力也很可爱有本事你也前三啊,29,不着调的Man゛,http://thirdqq.qlogo.cn/g?b=oidb&k=25w2pNzYKMc4aTuB6sTohA&s=40,7089
高颖浠超帅的,51,猫又,http://thirdqq.qlogo.cn/g?b=oidb&k=0Jqj2qxEsbe2klFOOjaNnw&s=40,7089
微博看了大娟的预告啊……被剪了？,155,HANCI ,,7080
为什么把大娟的剪了？？,105,鞋带儿,http://thirdqq.qlogo.cn/g?b=oidb&k=3ib5E3orFBvRI9G0b8BLc2A&s=40,7097
看看这些女孩的才艺。。ycy能表演啥？,65,Miss✿向日葵,,7080
为什么没有我Sunnee的表演？,14,柚子酒,,7090
为什么没有sunnee的表演,205,栋,http://thirdwx.qlogo.cn/mmopen/vi_32/Q0j4TwGTfTKxmTZJfZeJ05ib8iao4O4utnPoyyp1mwj8xon5g1WLlp3gEXpUqKJLAGXdBoX10z4DuHLtUVNaYgTg/132,7099
希望大家注意到陈意涵这个女孩 救救孩子吧,50,名艺世家谢师傅,http://thirdqq.qlogo.cn/g?b=oidb&k=2B0Or3vA7jsuM3vmmgRm5g&s=40,7106
黄老师就像班主任其他五位就是科任老师😂最怕班主任,5,青果果,,7090
我怎么感觉黄子韬来扫兴的,59,选择莣记げ戁鐹ざ,,7107
大家另一面都很优秀呐～超越也要加油呀～,22,_Sol,,7086
傻x的灵魂万里挑一，说的就是杨超越,122,面包君,,7088
怎么段奥娟和刘人语没了？？,127,1128,,7086
pink黄子韬，了解一下？,18,尤物,http://thirdqq.qlogo.cn/g?b=oidb&k=6mXZqeo7aqug9SNsZqVKQw&s=40,7097
娱乐节目看看就好，我已经不报什么中国第一女团的希望,108,✿ .开 开,http://thirdqq.qlogo.cn/g?b=oidb&k=TibibxSiap4ztLibiaN3iak6barA&s=40,7083
高颖浠真的可盐可甜，舞蹈担当出道吧,222,忘菟丝蕊,http://thirdqq.qlogo.cn/g?b=oidb&k=0xcujibt7yPOcYOibn8cAf9Q&s=40,7094
一点五倍看更好看 你们可以试试,16,☆ゝ灬ωǒづの心姷伱っ℡,,7092
你们尊重点亚洲舞王ok?,39,,,7081
豆子也可以跳这种，不只是可爱,24,Xiao,,7101
越来越喜欢超越怎么办，是不是又有人要来喷我啦,14,Slag.,,7089
有预告还剪了，因为没背景么,26,男的,,7107
黑子随便黑村花，越黑我投得越多,73,东宫侍读,http://thirdqq.qlogo.cn/g?b=oidb&k=C6FR5ZNAZWkTgFAsGiaCWFQ&s=40,7091
一博喜欢紫色！至少两期穿紫色了,133,花.卷,,7105
杨超越有睿智投，扶个阿斗。,115,最レ终〣ロ‥,http://thirdqq.qlogo.cn/g?b=oidb&k=OGtPuMtvIat3bZmSTWf7Lg&s=40,7087
豆子怎么不表演,14,。。。。。。,,7101
不好意思，村花表扬什么啊,12,茅十八的小太阳,http://thirdqq.qlogo.cn/g?b=oidb&k=lH7OurONu6wyeJtw6Cd26A&s=40,7100
黄子韬跟教导主任似的😂怎么不是这就是街舞的感觉了,21,NO you   NO me,http://thirdqq.qlogo.cn/g?b=oidb&k=iaEM2qq0340uZX0LWib3QS1g&s=40,7081
高颖浠跳舞真的好看啊,128,七月茶花为谁挽纱,http://thirdqq.qlogo.cn/g?b=oidb&k=cIZnACibbiaau8qlVAWhf5UQ&s=40,7088
为什么没有人语？呵呵,28,hollow🎶,,7088
王一博跳的应该是lee twinc的风格,28,★Blue Sky☆,,7100
段奥娟呢，花絮也没看到,18,嘿嘿^_^,http://thirdqq.qlogo.cn/g?b=oidb&k=nmCCr7zAdUOPUczfbgWf5g&s=40,7088
杨超越没有表演啊,4,爱的就是你  ,,7090
看了高的舞蹈，感觉山支大哥也没有你们说的那么厉害,10,颜兮ヽ。,http://thirdqq.qlogo.cn/g?b=oidb&k=sc46R6GgqMDLj9nHxN0G2w&s=40,7080
说杨超越没有初始条件的，初始条件是自己努力来的，,4,七七,http://thirdwx.qlogo.cn/mmopen/vi_32/gQbF90l9ovzCcbnVdXux1KuicWKia6RRMFbLRgZI1HOdPyBumH5HZCfoxMMKUbSxmoRibLODRtbIopsQuIkBI7NHA/132,7097
杨超越什么都不会，丢人现眼了,70,相遇不易   切珍惜,,7104
大娟的等周一悠享版吧,8,大長,http://thirdqq.qlogo.cn/g?b=oidb&k=qKYDvqqACAhqZf0XicK3rVA&s=40,7101
朵儿的舞台魅力很厉害,68,宋小白,,7094
杨超越表演的什么？哭唧唧吗？,50,眼荒,http://thirdqq.qlogo.cn/g?b=oidb&k=0Oaibv1975ho2sG5odPGMlg&s=40,7084
运动风的发起人 太顺眼,66,韩瑜PICC13592266582,http://thirdqq.qlogo.cn/g?b=oidb&k=klVLFWBwD40ezmfSg0qGQw&s=40,7082
